strategy,round,side,amount,result,bankroll,roi
Player1_Martingale,18925,Xiu,50000.00,Win,29065000.00,-70.94%
Player1_Martingale,18926,Tai,50000.00,Lose,29015000.00,-70.98%
Player1_Martingale,18927,Xiu,100000.00,Win,29110000.00,-70.89%
Player1_Martingale,18928,Tai,50000.00,Lose,29060000.00,-70.94%
Player1_Martingale,18929,Xiu,100000.00,Win,29155000.00,-70.84%
Player1_Martingale,18930,Xiu,50000.00,Win,29202500.00,-70.80%
Player1_Martingale,18931,Xiu,50000.00,Win,29250000.00,-70.75%
Player1_Martingale,18932,Tai,50000.00,Win,29297500.00,-70.70%
Player1_Martingale,18933,Tai,50000.00,Lose,29247500.00,-70.75%
Player1_Martingale,18934,Tai,100000.00,Win,29342500.00,-70.66%
Player1_Martingale,18935,Xiu,50000.00,Win,29390000.00,-70.61%
Player1_Martingale,18936,Xiu,50000.00,Win,29437500.00,-70.56%
Player1_Martingale,18937,Xiu,50000.00,Win,29485000.00,-70.52%
Player1_Martingale,18938,Tai,50000.00,Lose,29435000.00,-70.56%
Player1_Martingale,18939,Xiu,100000.00,Win,29530000.00,-70.47%
Player1_Martingale,18940,Tai,50000.00,Win,29577500.00,-70.42%
Player1_Martingale,18941,Tai,50000.00,Lose,29527500.00,-70.47%
Player1_Martingale,18942,Xiu,100000.00,Lose,29427500.00,-70.57%
Player1_Martingale,18943,Xiu,200000.00,Win,29617500.00,-70.38%
Player1_Martingale,18944,Tai,50000.00,Lose,29567500.00,-70.43%
Player1_Martingale,18945,Tai,100000.00,Lose,29467500.00,-70.53%
Player1_Martingale,18946,Xiu,200000.00,Win,29657500.00,-70.34%
Player1_Martingale,18947,Tai,50000.00,Lose,29607500.00,-70.39%
Player1_Martingale,18948,Tai,100000.00,Lose,29507500.00,-70.49%
Player1_Martingale,18949,Tai,200000.00,Lose,29307500.00,-70.69%
Player1_Martingale,18950,Tai,400000.00,Win,29687500.00,-70.31%
Player1_Martingale,18951,Tai,50000.00,Lose,29637500.00,-70.36%
Player1_Martingale,18952,Tai,100000.00,Lose,29537500.00,-70.46%
Player1_Martingale,18953,Xiu,200000.00,Lose,29337500.00,-70.66%
Player1_Martingale,18954,Xiu,400000.00,Lose,28937500.00,-71.06%
Player1_Martingale,18955,Xiu,800000.00,Win,29697500.00,-70.30%
Player1_Martingale,18956,Xiu,50000.00,Win,29745000.00,-70.25%
Player1_Martingale,18957,Tai,50000.00,Win,29792500.00,-70.21%
Player1_Martingale,18958,Xiu,50000.00,Win,29840000.00,-70.16%
Player1_Martingale,18959,Xiu,50000.00,Win,29887500.00,-70.11%
Player1_Martingale,18960,Tai,50000.00,Lose,29837500.00,-70.16%
Player1_Martingale,18961,Tai,100000.00,Win,29932500.00,-70.07%
Player1_Martingale,18962,Xiu,50000.00,Win,29980000.00,-70.02%
Player1_Martingale,18963,Tai,50000.00,Win,30027500.00,-69.97%
Player1_Martingale,18964,Xiu,50000.00,Lose,29977500.00,-70.02%
Player1_Martingale,18965,Xiu,100000.00,Win,30072500.00,-69.93%
Player1_Martingale,18966,Tai,50000.00,Lose,30022500.00,-69.98%
Player1_Martingale,18967,Xiu,100000.00,Lose,29922500.00,-70.08%
Player1_Martingale,18968,Xiu,200000.00,Lose,29722500.00,-70.28%
Player1_Martingale,18969,Tai,400000.00,Win,30102500.00,-69.90%
Player1_Martingale,18970,Xiu,50000.00,Lose,30052500.00,-69.95%
Player1_Martingale,18971,Tai,100000.00,Win,30147500.00,-69.85%
Player1_Martingale,18972,Xiu,50000.00,Lose,30097500.00,-69.90%
Player1_Martingale,18973,Tai,100000.00,Win,30192500.00,-69.81%
Player1_Martingale,18974,Tai,50000.00,Win,30240000.00,-69.76%
Player1_Martingale,18975,Xiu,50000.00,Lose,30190000.00,-69.81%
Player1_Martingale,18976,Tai,100000.00,Lose,30090000.00,-69.91%
Player1_Martingale,18977,Xiu,200000.00,Win,30280000.00,-69.72%
Player1_Martingale,18978,Xiu,50000.00,Win,30327500.00,-69.67%
Player1_Martingale,18979,Xiu,50000.00,Lose,30277500.00,-69.72%
Player1_Martingale,18980,Xiu,100000.00,Win,30372500.00,-69.63%
Player1_Martingale,18981,Tai,50000.00,Win,30420000.00,-69.58%
Player1_Martingale,18982,Xiu,50000.00,Win,30467500.00,-69.53%
Player1_Martingale,18983,Tai,50000.00,Lose,30417500.00,-69.58%
Player1_Martingale,18984,Xiu,100000.00,Win,30512500.00,-69.49%
Player1_Martingale,18985,Tai,50000.00,Win,30560000.00,-69.44%
Player1_Martingale,18986,Xiu,50000.00,Win,30607500.00,-69.39%
Player1_Martingale,18987,Xiu,50000.00,Lose,30557500.00,-69.44%
Player1_Martingale,18988,Xiu,100000.00,Lose,30457500.00,-69.54%
Player1_Martingale,18989,Tai,200000.00,Lose,30257500.00,-69.74%
Player1_Martingale,18990,Tai,400000.00,Lose,29857500.00,-70.14%
Player1_Martingale,18991,Xiu,800000.00,Lose,29057500.00,-70.94%
Player1_Martingale,18992,Tai,1000000.00,Lose,28057500.00,-71.94%
Player1_Martingale,18993,Xiu,1000000.00,Win,29007500.00,-70.99%
Player1_Martingale,18994,Xiu,50000.00,Win,29055000.00,-70.95%
Player1_Martingale,18995,Xiu,50000.00,Lose,29005000.00,-70.99%
Player1_Martingale,18996,Tai,100000.00,Win,29100000.00,-70.90%
Player1_Martingale,18997,Xiu,50000.00,Win,29147500.00,-70.85%
Player1_Martingale,18998,Xiu,50000.00,Lose,29097500.00,-70.90%
Player1_Martingale,18999,Tai,100000.00,Lose,28997500.00,-71.00%
Player1_Martingale,19000,Tai,200000.00,Lose,28797500.00,-71.20%
Player1_Martingale,19001,Xiu,400000.00,Win,29177500.00,-70.82%
Player1_Martingale,19002,Tai,50000.00,Win,29225000.00,-70.78%
Player1_Martingale,19003,Tai,50000.00,Win,29272500.00,-70.73%
Player1_Martingale,19004,Xiu,50000.00,Win,29320000.00,-70.68%
Player1_Martingale,19005,Tai,50000.00,Lose,29270000.00,-70.73%
Player1_Martingale,19006,Tai,100000.00,Lose,29170000.00,-70.83%
Player1_Martingale,19007,Tai,200000.00,Lose,28970000.00,-71.03%
Player1_Martingale,19008,Xiu,400000.00,Lose,28570000.00,-71.43%
Player1_Martingale,19009,Xiu,800000.00,Lose,27770000.00,-72.23%
Player1_Martingale,19010,Xiu,1000000.00,Lose,26770000.00,-73.23%
Player1_Martingale,19011,Tai,1000000.00,Lose,25770000.00,-74.23%
Player1_Martingale,19012,Tai,1000000.00,Lose,24770000.00,-75.23%
Player1_Martingale,19013,Xiu,1000000.00,Win,25720000.00,-74.28%
Player1_Martingale,19014,Tai,50000.00,Win,25767500.00,-74.23%
Player1_Martingale,19015,Tai,50000.00,Win,25815000.00,-74.19%
Player1_Martingale,19016,Tai,50000.00,Lose,25765000.00,-74.23%
Player1_Martingale,19017,Tai,100000.00,Lose,25665000.00,-74.33%
Player1_Martingale,19018,Tai,200000.00,Win,25855000.00,-74.15%
Player1_Martingale,19019,Xiu,50000.00,Win,25902500.00,-74.10%
Player1_Martingale,19020,Xiu,50000.00,Lose,25852500.00,-74.15%
Player1_Martingale,19021,Xiu,100000.00,Lose,25752500.00,-74.25%
Player1_Martingale,19022,Tai,200000.00,Lose,25552500.00,-74.45%
Player1_Martingale,19023,Xiu,400000.00,Win,25932500.00,-74.07%
Player1_Martingale,19024,Tai,50000.00,Lose,25882500.00,-74.12%
Player1_Martingale,19025,Xiu,100000.00,Lose,25782500.00,-74.22%
Player1_Martingale,19026,Tai,200000.00,Win,25972500.00,-74.03%
Player1_Martingale,19027,Tai,50000.00,Win,26020000.00,-73.98%
Player1_Martingale,19028,Xiu,50000.00,Lose,25970000.00,-74.03%
Player1_Martingale,19029,Xiu,100000.00,Win,26065000.00,-73.94%
Player1_Martingale,19030,Tai,50000.00,Win,26112500.00,-73.89%
Player1_Martingale,19031,Tai,50000.00,Win,26160000.00,-73.84%
Player1_Martingale,19032,Tai,50000.00,Win,26207500.00,-73.79%
Player1_Martingale,19033,Xiu,50000.00,Lose,26157500.00,-73.84%
Player1_Martingale,19034,Xiu,100000.00,Win,26252500.00,-73.75%
Player1_Martingale,19035,Xiu,50000.00,Lose,26202500.00,-73.80%
Player1_Martingale,19036,Tai,100000.00,Win,26297500.00,-73.70%
Player1_Martingale,19037,Tai,50000.00,Lose,26247500.00,-73.75%
Player1_Martingale,19038,Tai,100000.00,Lose,26147500.00,-73.85%
Player1_Martingale,19039,Tai,200000.00,Lose,25947500.00,-74.05%
Player1_Martingale,19040,Xiu,400000.00,Lose,25547500.00,-74.45%
Player1_Martingale,19041,Xiu,800000.00,Lose,24747500.00,-75.25%
Player1_Martingale,19042,Xiu,1000000.00,Win,25697500.00,-74.30%
Player1_Martingale,19043,Xiu,50000.00,Win,25745000.00,-74.26%
Player1_Martingale,19044,Xiu,50000.00,Lose,25695000.00,-74.30%
Player1_Martingale,19045,Xiu,100000.00,Win,25790000.00,-74.21%
Player1_Martingale,19046,Xiu,50000.00,Lose,25740000.00,-74.26%
Player1_Martingale,19047,Tai,100000.00,Win,25835000.00,-74.17%
Player1_Martingale,19048,Xiu,50000.00,Lose,25785000.00,-74.22%
Player1_Martingale,19049,Xiu,100000.00,Win,25880000.00,-74.12%
Player1_Martingale,19050,Tai,50000.00,Win,25927500.00,-74.07%
Player1_Martingale,19051,Xiu,50000.00,Win,25975000.00,-74.02%
Player1_Martingale,19052,Xiu,50000.00,Lose,25925000.00,-74.08%
Player1_Martingale,19053,Xiu,100000.00,Lose,25825000.00,-74.17%
Player1_Martingale,19054,Xiu,200000.00,Win,26015000.00,-73.98%
Player1_Martingale,19055,Tai,50000.00,Lose,25965000.00,-74.03%
Player1_Martingale,19056,Xiu,100000.00,Win,26060000.00,-73.94%
Player1_Martingale,19057,Tai,50000.00,Win,26107500.00,-73.89%
Player1_Martingale,19058,Tai,50000.00,Win,26155000.00,-73.84%
Player1_Martingale,19059,Tai,50000.00,Win,26202500.00,-73.80%
Player1_Martingale,19060,Xiu,50000.00,Win,26250000.00,-73.75%
Player1_Martingale,19061,Xiu,50000.00,Win,26297500.00,-73.70%
Player1_Martingale,19062,Xiu,50000.00,Win,26345000.00,-73.66%
Player1_Martingale,19063,Xiu,50000.00,Lose,26295000.00,-73.70%
Player1_Martingale,19064,Xiu,100000.00,Lose,26195000.00,-73.80%
Player1_Martingale,19065,Xiu,200000.00,Lose,25995000.00,-74.00%
Player1_Martingale,19066,Tai,400000.00,Win,26375000.00,-73.62%
Player1_Martingale,19067,Xiu,50000.00,Win,26422500.00,-73.58%
Player1_Martingale,19068,Tai,50000.00,Lose,26372500.00,-73.63%
Player1_Martingale,19069,Xiu,100000.00,Lose,26272500.00,-73.73%
Player1_Martingale,19070,Tai,200000.00,Lose,26072500.00,-73.93%
Player1_Martingale,19071,Xiu,400000.00,Win,26452500.00,-73.55%
Player1_Martingale,19072,Tai,50000.00,Win,26500000.00,-73.50%
Player1_Martingale,19073,Xiu,50000.00,Win,26547500.00,-73.45%
Player1_Martingale,19074,Tai,50000.00,Lose,26497500.00,-73.50%
Player1_Martingale,19075,Xiu,100000.00,Win,26592500.00,-73.41%
Player1_Martingale,19076,Xiu,50000.00,Lose,26542500.00,-73.46%
Player1_Martingale,19077,Tai,100000.00,Lose,26442500.00,-73.56%
Player1_Martingale,19078,Xiu,200000.00,Lose,26242500.00,-73.76%
Player1_Martingale,19079,Xiu,400000.00,Win,26622500.00,-73.38%
Player1_Martingale,19080,Tai,50000.00,Lose,26572500.00,-73.43%
Player1_Martingale,19081,Xiu,100000.00,Lose,26472500.00,-73.53%
Player1_Martingale,19082,Xiu,200000.00,Lose,26272500.00,-73.73%
Player1_Martingale,19083,Xiu,400000.00,Win,26652500.00,-73.35%
Player1_Martingale,19084,Xiu,50000.00,Lose,26602500.00,-73.40%
Player1_Martingale,19085,Tai,100000.00,Lose,26502500.00,-73.50%
Player1_Martingale,19086,Xiu,200000.00,Win,26692500.00,-73.31%
Player1_Martingale,19087,Xiu,50000.00,Lose,26642500.00,-73.36%
Player1_Martingale,19088,Tai,100000.00,Lose,26542500.00,-73.46%
Player1_Martingale,19089,Tai,200000.00,Win,26732500.00,-73.27%
Player1_Martingale,19090,Tai,50000.00,Lose,26682500.00,-73.32%
Player1_Martingale,19091,Xiu,100000.00,Win,26777500.00,-73.22%
Player1_Martingale,19092,Tai,50000.00,Win,26825000.00,-73.17%
Player1_Martingale,19093,Tai,50000.00,Lose,26775000.00,-73.22%
Player1_Martingale,19094,Xiu,100000.00,Win,26870000.00,-73.13%
Player1_Martingale,19095,Tai,50000.00,Lose,26820000.00,-73.18%
Player1_Martingale,19096,Xiu,100000.00,Win,26915000.00,-73.08%
Player1_Martingale,19097,Xiu,50000.00,Lose,26865000.00,-73.13%
Player1_Martingale,19098,Xiu,100000.00,Lose,26765000.00,-73.23%
Player1_Martingale,19099,Tai,200000.00,Win,26955000.00,-73.05%
Player1_Martingale,19100,Xiu,50000.00,Lose,26905000.00,-73.09%
Player1_Martingale,19101,Tai,100000.00,Win,27000000.00,-73.00%
Player1_Martingale,19102,Tai,50000.00,Lose,26950000.00,-73.05%
Player1_Martingale,19103,Xiu,100000.00,Lose,26850000.00,-73.15%
Player1_Martingale,19104,Xiu,200000.00,Win,27040000.00,-72.96%
Player1_Martingale,19105,Tai,50000.00,Lose,26990000.00,-73.01%
Player1_Martingale,19106,Tai,100000.00,Win,27085000.00,-72.91%
Player1_Martingale,19107,Tai,50000.00,Lose,27035000.00,-72.97%
Player1_Martingale,19108,Xiu,100000.00,Lose,26935000.00,-73.06%
Player1_Martingale,19109,Xiu,200000.00,Lose,26735000.00,-73.27%
Player1_Martingale,19110,Tai,400000.00,Win,27115000.00,-72.89%
Player1_Martingale,19111,Tai,50000.00,Win,27162500.00,-72.84%
Player1_Martingale,19112,Tai,50000.00,Lose,27112500.00,-72.89%
Player1_Martingale,19113,Tai,100000.00,Lose,27012500.00,-72.99%
Player1_Martingale,19114,Xiu,200000.00,Lose,26812500.00,-73.19%
Player1_Martingale,19115,Xiu,400000.00,Win,27192500.00,-72.81%
Player1_Martingale,19116,Xiu,50000.00,Win,27240000.00,-72.76%
Player1_Martingale,19117,Tai,50000.00,Lose,27190000.00,-72.81%
Player1_Martingale,19118,Tai,100000.00,Win,27285000.00,-72.72%
Player1_Martingale,19119,Tai,50000.00,Win,27332500.00,-72.67%
Player1_Martingale,19120,Xiu,50000.00,Win,27380000.00,-72.62%
Player1_Martingale,19121,Tai,50000.00,Win,27427500.00,-72.57%
Player1_Martingale,19122,Tai,50000.00,Win,27475000.00,-72.52%
Player1_Martingale,19123,Tai,50000.00,Win,27522500.00,-72.48%
Player1_Martingale,19124,Tai,50000.00,Lose,27472500.00,-72.53%
Player1_Martingale,19125,Xiu,100000.00,Win,27567500.00,-72.43%
Player1_Martingale,19126,Xiu,50000.00,Win,27615000.00,-72.39%
Player1_Martingale,19127,Xiu,50000.00,Win,27662500.00,-72.34%
Player1_Martingale,19128,Tai,50000.00,Lose,27612500.00,-72.39%
Player1_Martingale,19129,Xiu,100000.00,Lose,27512500.00,-72.49%
Player1_Martingale,19130,Tai,200000.00,Lose,27312500.00,-72.69%
Player1_Martingale,19131,Tai,400000.00,Lose,26912500.00,-73.09%
Player1_Martingale,19132,Xiu,800000.00,Lose,26112500.00,-73.89%
Player1_Martingale,19133,Xiu,1000000.00,Lose,25112500.00,-74.89%
Player1_Martingale,19134,Tai,1000000.00,Lose,24112500.00,-75.89%
Player1_Martingale,19135,Xiu,1000000.00,Lose,23112500.00,-76.89%
Player1_Martingale,19136,Tai,1000000.00,Win,24062500.00,-75.94%
Player1_Martingale,19137,Tai,50000.00,Lose,24012500.00,-75.99%
Player1_Martingale,19138,Tai,100000.00,Win,24107500.00,-75.89%
Player1_Martingale,19139,Xiu,50000.00,Lose,24057500.00,-75.94%
Player1_Martingale,19140,Xiu,100000.00,Win,24152500.00,-75.85%
Player1_Martingale,19141,Tai,50000.00,Win,24200000.00,-75.80%
Player1_Martingale,19142,Tai,50000.00,Lose,24150000.00,-75.85%
Player1_Martingale,19143,Xiu,100000.00,Lose,24050000.00,-75.95%
Player1_Martingale,19144,Tai,200000.00,Lose,23850000.00,-76.15%
Player1_Martingale,19145,Tai,400000.00,Win,24230000.00,-75.77%
Player1_Martingale,19146,Tai,50000.00,Win,24277500.00,-75.72%
Player1_Martingale,19147,Xiu,50000.00,Lose,24227500.00,-75.77%
Player1_Martingale,19148,Xiu,100000.00,Lose,24127500.00,-75.87%
Player1_Martingale,19149,Xiu,200000.00,Lose,23927500.00,-76.07%
Player1_Martingale,19150,Tai,400000.00,Win,24307500.00,-75.69%
Player1_Martingale,19151,Xiu,50000.00,Win,24355000.00,-75.64%
Player1_Martingale,19152,Xiu,50000.00,Lose,24305000.00,-75.70%
Player1_Martingale,19153,Tai,100000.00,Lose,24205000.00,-75.80%
Player1_Martingale,19154,Xiu,200000.00,Win,24395000.00,-75.61%
Player1_Martingale,19155,Xiu,50000.00,Win,24442500.00,-75.56%
Player1_Martingale,19156,Xiu,50000.00,Lose,24392500.00,-75.61%
Player1_Martingale,19157,Tai,100000.00,Lose,24292500.00,-75.71%
Player1_Martingale,19158,Xiu,200000.00,Win,24482500.00,-75.52%
Player1_Martingale,19159,Xiu,50000.00,Win,24530000.00,-75.47%
Player1_Martingale,19160,Tai,50000.00,Win,24577500.00,-75.42%
Player1_Martingale,19161,Xiu,50000.00,Win,24625000.00,-75.38%
Player1_Martingale,19162,Xiu,50000.00,Win,24672500.00,-75.33%
Player1_Martingale,19163,Xiu,50000.00,Lose,24622500.00,-75.38%
Player1_Martingale,19164,Tai,100000.00,Lose,24522500.00,-75.48%
Player1_Martingale,19165,Tai,200000.00,Win,24712500.00,-75.29%
Player1_Martingale,19166,Xiu,50000.00,Win,24760000.00,-75.24%
Player1_Martingale,19167,Xiu,50000.00,Lose,24710000.00,-75.29%
Player1_Martingale,19168,Tai,100000.00,Lose,24610000.00,-75.39%
Player1_Martingale,19169,Tai,200000.00,Lose,24410000.00,-75.59%
Player1_Martingale,19170,Tai,400000.00,Lose,24010000.00,-75.99%
Player1_Martingale,19171,Tai,800000.00,Lose,23210000.00,-76.79%
Player1_Martingale,19172,Tai,1000000.00,Win,24160000.00,-75.84%
Player1_Martingale,19173,Tai,50000.00,Lose,24110000.00,-75.89%
Player1_Martingale,19174,Xiu,100000.00,Win,24205000.00,-75.80%
Player1_Martingale,19175,Tai,50000.00,Win,24252500.00,-75.75%
Player1_Martingale,19176,Tai,50000.00,Lose,24202500.00,-75.80%
Player1_Martingale,19177,Xiu,100000.00,Lose,24102500.00,-75.90%
Player1_Martingale,19178,Tai,200000.00,Win,24292500.00,-75.71%
Player1_Martingale,19179,Xiu,50000.00,Lose,24242500.00,-75.76%
Player1_Martingale,19180,Xiu,100000.00,Lose,24142500.00,-75.86%
Player1_Martingale,19181,Tai,200000.00,Lose,23942500.00,-76.06%
Player1_Martingale,19182,Xiu,400000.00,Lose,23542500.00,-76.46%
Player1_Martingale,19183,Tai,800000.00,Lose,22742500.00,-77.26%
Player1_Martingale,19184,Xiu,1000000.00,Win,23692500.00,-76.31%
Player1_Martingale,19185,Xiu,50000.00,Win,23740000.00,-76.26%
Player1_Martingale,19186,Xiu,50000.00,Win,23787500.00,-76.21%
Player1_Martingale,19187,Xiu,50000.00,Win,23835000.00,-76.17%
Player1_Martingale,19188,Tai,50000.00,Win,23882500.00,-76.12%
Player1_Martingale,19189,Tai,50000.00,Lose,23832500.00,-76.17%
Player1_Martingale,19190,Xiu,100000.00,Lose,23732500.00,-76.27%
Player1_Martingale,19191,Tai,200000.00,Lose,23532500.00,-76.47%
Player1_Martingale,19192,Xiu,400000.00,Lose,23132500.00,-76.87%
Player1_Martingale,19193,Xiu,800000.00,Lose,22332500.00,-77.67%
Player1_Martingale,19194,Tai,1000000.00,Win,23282500.00,-76.72%
Player1_Martingale,19195,Xiu,50000.00,Lose,23232500.00,-76.77%
Player1_Martingale,19196,Tai,100000.00,Win,23327500.00,-76.67%
Player1_Martingale,19197,Xiu,50000.00,Win,23375000.00,-76.62%
Player1_Martingale,19198,Tai,50000.00,Lose,23325000.00,-76.68%
Player1_Martingale,19199,Tai,100000.00,Win,23420000.00,-76.58%
Player1_Martingale,19200,Xiu,50000.00,Win,23467500.00,-76.53%
Player1_Martingale,19201,Tai,50000.00,Lose,23417500.00,-76.58%
Player1_Martingale,19202,Xiu,100000.00,Win,23512500.00,-76.49%
Player1_Martingale,19203,Tai,50000.00,Win,23560000.00,-76.44%
Player1_Martingale,19204,Xiu,50000.00,Lose,23510000.00,-76.49%
Player1_Martingale,19205,Xiu,100000.00,Lose,23410000.00,-76.59%
Player1_Martingale,19206,Xiu,200000.00,Win,23600000.00,-76.40%
Player1_Martingale,19207,Xiu,50000.00,Win,23647500.00,-76.35%
Player1_Martingale,19208,Tai,50000.00,Lose,23597500.00,-76.40%
Player1_Martingale,19209,Xiu,100000.00,Lose,23497500.00,-76.50%
Player1_Martingale,19210,Xiu,200000.00,Lose,23297500.00,-76.70%
Player1_Martingale,19211,Xiu,400000.00,Win,23677500.00,-76.32%
Player1_Martingale,19212,Tai,50000.00,Lose,23627500.00,-76.37%
Player1_Martingale,19213,Xiu,100000.00,Win,23722500.00,-76.28%
Player1_Martingale,19214,Tai,50000.00,Win,23770000.00,-76.23%
Player1_Martingale,19215,Tai,50000.00,Win,23817500.00,-76.18%
Player1_Martingale,19216,Xiu,50000.00,Win,23865000.00,-76.13%
Player1_Martingale,19217,Xiu,50000.00,Win,23912500.00,-76.09%
Player1_Martingale,19218,Xiu,50000.00,Win,23960000.00,-76.04%
Player1_Martingale,19219,Tai,50000.00,Win,24007500.00,-75.99%
Player1_Martingale,19220,Xiu,50000.00,Win,24055000.00,-75.94%
Player1_Martingale,19221,Tai,50000.00,Win,24102500.00,-75.90%
Player1_Martingale,19222,Xiu,50000.00,Win,24150000.00,-75.85%
Player1_Martingale,19223,Tai,50000.00,Lose,24100000.00,-75.90%
Player1_Martingale,19224,Xiu,100000.00,Win,24195000.00,-75.81%
Player1_Martingale,19225,Xiu,50000.00,Lose,24145000.00,-75.85%
Player1_Martingale,19226,Xiu,100000.00,Lose,24045000.00,-75.95%
Player1_Martingale,19227,Tai,200000.00,Lose,23845000.00,-76.16%
Player1_Martingale,19228,Xiu,400000.00,Lose,23445000.00,-76.55%
Player1_Martingale,19229,Xiu,800000.00,Lose,22645000.00,-77.35%
Player1_Martingale,19230,Xiu,1000000.00,Lose,21645000.00,-78.35%
Player1_Martingale,19231,Tai,1000000.00,Win,22595000.00,-77.41%
Player1_Martingale,19232,Xiu,50000.00,Lose,22545000.00,-77.45%
Player1_Martingale,19233,Xiu,100000.00,Win,22640000.00,-77.36%
Player1_Martingale,19234,Xiu,50000.00,Win,22687500.00,-77.31%
Player1_Martingale,19235,Xiu,50000.00,Lose,22637500.00,-77.36%
Player1_Martingale,19236,Tai,100000.00,Win,22732500.00,-77.27%
Player1_Martingale,19237,Xiu,50000.00,Lose,22682500.00,-77.32%
Player1_Martingale,19238,Tai,100000.00,Lose,22582500.00,-77.42%
Player1_Martingale,19239,Xiu,200000.00,Lose,22382500.00,-77.62%
Player1_Martingale,19240,Tai,400000.00,Lose,21982500.00,-78.02%
Player1_Martingale,19241,Tai,800000.00,Lose,21182500.00,-78.82%
Player1_Martingale,19242,Xiu,1000000.00,Lose,20182500.00,-79.82%
Player1_Martingale,19243,Xiu,1000000.00,Lose,19182500.00,-80.82%
Player1_Martingale,19244,Xiu,1000000.00,Lose,18182500.00,-81.82%
Player1_Martingale,19245,Xiu,1000000.00,Lose,17182500.00,-82.82%
Player1_Martingale,19246,Xiu,1000000.00,Lose,16182500.00,-83.82%
Player1_Martingale,19247,Tai,1000000.00,Lose,15182500.00,-84.82%
Player1_Martingale,19248,Tai,1000000.00,Lose,14182500.00,-85.82%
Player1_Martingale,19249,Tai,1000000.00,Win,15132500.00,-84.87%
Player1_Martingale,19250,Xiu,50000.00,Lose,15082500.00,-84.92%
